,Student ID,student_name,gender,grade,school_name,reading_score,math_score
20042,20042,Nicole Hensley,F,11th,Bailey High School,71,86
20043,20043,Tammy Lopez,F,11th,Bailey High School,85,87
20044,20044,Ashley Hayes,F,12th,Bailey High School,90,94
20045,20045,Matthew Aguilar,M,9th,Bailey High School,87,72
20046,20046,Denise Carter,F,9th,Bailey High School,82,66
20047,20047,Dwayne Miller,M,10th,Bailey High School,92,61
20048,20048,Jared Brown,M,9th,Bailey High School,81,96
20049,20049,Amber Villanueva,F,9th,Bailey High School,75,81
20050,20050,Lisa Carter,F,11th,Bailey High School,96,69
20051,20051,Jacqueline Franco,F,11th,Bailey High School,73,92
20052,20052,Amy Cohen,F,9th,Bailey High School,69,55
20053,20053,Carlos Cox,M,10th,Bailey High School,94,59
20054,20054,Glenda Cox,F,10th,Bailey High School,73,73
20055,20055,Michael Lee,M,9th,Bailey High School,87,55
20056,20056,Bryan Anderson,M,12th,Bailey High School,66,82
20057,20057,Stephanie Arias,F,9th,Bailey High School,69,85
20058,20058,Lauren Cameron,F,12th,Bailey High School,75,97
20059,20059,Jeffrey Price,M,12th,Bailey High School,77,92
20060,20060,Jenna Greer,F,9th,Bailey High School,68,95
20061,20061,Cameron Cordova,M,9th,Bailey High School,71,99
20062,20062,Christina Berry,F,10th,Bailey High School,76,97
20063,20063,Roger Harris,M,12th,Bailey High School,76,95
20064,20064,Samantha Lopez,F,12th,Bailey High School,75,98
20065,20065,Daniel Harvey,M,11th,Bailey High School,96,96
20066,20066,Jeffrey Wilson,M,11th,Bailey High School,99,89
20067,20067,Tina Carter,F,11th,Bailey High School,82,60
20068,20068,Michael Armstrong,M,11th,Bailey High School,74,55
20069,20069,Pamela Manning,F,10th,Bailey High School,89,72
20070,20070,Hayley Allen,F,10th,Bailey High School,97,77
20071,20071,Craig Schultz,M,11th,Bailey High School,90,66
20072,20072,Kerry Taylor,F,11th,Bailey High School,68,57
20073,20073,Jeremy Payne,M,9th,Bailey High School,84,89
20074,20074,Alexander Wright,M,10th,Bailey High School,87,66
20075,20075,Rachel Day,F,12th,Bailey High School,89,67
20076,20076,Nathan Arroyo,M,9th,Bailey High School,87,83
20077,20077,Chris Hartman,M,11th,Bailey High School,94,65
20078,20078,Tanner Rodriguez,M,11th,Bailey High School,82,72
20079,20079,Jeffrey Hopkins,M,10th,Bailey High School,91,86
20080,20080,Russell Banks,M,9th,Bailey High School,70,75
20081,20081,Joshua Ramirez,M,9th,Bailey High School,88,82
20082,20082,Ashley Kelly,F,11th,Bailey High School,71,86
20083,20083,Jay Kirk,M,9th,Bailey High School,91,81
20084,20084,Jacqueline Ray,F,12th,Bailey High School,92,82
20085,20085,Lisa Anderson,F,12th,Bailey High School,94,79
20086,20086,Kristi King,F,12th,Bailey High School,90,75
20087,20087,Alicia Schwartz,F,9th,Bailey High School,82,87
20088,20088,Nicole Taylor,F,10th,Bailey High School,95,76
20089,20089,Amber Cox,F,11th,Bailey High School,90,69
20090,20090,Jason Davis,M,10th,Bailey High School,87,90
20091,20091,James Delgado,M,12th,Bailey High School,75,68
20092,20092,Anna Camacho,F,9th,Bailey High School,67,60
20093,20093,Anna Mendoza,F,11th,Bailey High School,92,71
20094,20094,Jeffery Francis,M,11th,Bailey High School,63,75
20095,20095,Bruce Moreno,M,10th,Bailey High School,83,78
20096,20096,Amber Rhodes,F,11th,Bailey High School,76,74
20097,20097,Nathan Day,M,10th,Bailey High School,64,72
20098,20098,Brent Villa,M,12th,Bailey High School,72,81
20099,20099,Steven Strickland,M,10th,Bailey High School,91,62
20100,20100,Teresa Potter,F,11th,Bailey High School,80,85
20101,20101,Carla Wilson,F,9th,Bailey High School,84,63
20102,20102,Jessica Wright,F,9th,Bailey High School,88,92
20103,20103,Nathaniel Phillips,M,10th,Bailey High School,74,91
20104,20104,Pamela Jones,F,12th,Bailey High School,68,79
20105,20105,William Black,M,9th,Bailey High School,83,96
20106,20106,Ashley Terry,F,9th,Bailey High School,71,79
20107,20107,Kimberly Berry,F,12th,Bailey High School,66,65
20108,20108,Jeffery Powell,M,9th,Bailey High School,89,64
20109,20109,Daniel Sanders,M,9th,Bailey High School,67,87
20110,20110,Michael Garner,M,9th,Bailey High School,78,62
20111,20111,Maria Williams,F,9th,Bailey High School,72,79
20112,20112,Tracy Beck,F,11th,Bailey High School,72,59
20113,20113,Dylan Johnson,M,10th,Bailey High School,92,98
20114,20114,Nathan Cannon,M,11th,Bailey High School,64,63
20115,20115,Brenda Ray,F,9th,Bailey High School,70,98
20116,20116,Penny Murray,F,12th,Bailey High School,79,55
20117,20117,Chelsea Lewis,F,9th,Bailey High School,79,64
20118,20118,Crystal Hernandez,F,12th,Bailey High School,63,62
20119,20119,Adam Keller,M,12th,Bailey High School,64,94
20120,20120,Nicholas Ramos,M,9th,Bailey High School,92,65
20121,20121,Tracy Lewis,M,10th,Bailey High School,85,69
20122,20122,Alexander Perkins,M,12th,Bailey High School,90,96
20123,20123,Michael Munoz,M,11th,Bailey High School,79,72
20124,20124,Edward Schmidt,M,10th,Bailey High School,70,81
20125,20125,Ryan Thompson,M,12th,Bailey High School,75,71
20126,20126,Jennifer Washington,F,9th,Bailey High School,79,65
20127,20127,Nicole Farmer,F,11th,Bailey High School,89,57
20128,20128,Crystal Buchanan,F,10th,Bailey High School,80,62
20129,20129,Audrey Wells,F,9th,Bailey High School,74,95
20130,20130,Javier Barnett,M,10th,Bailey High School,85,58
20131,20131,Audrey Martin,F,11th,Bailey High School,88,70
20132,20132,Barbara Wood,F,9th,Bailey High School,85,55
20133,20133,Denise Estrada,F,11th,Bailey High School,81,75
20134,20134,Andrea Thompson,F,9th,Bailey High School,72,84
20135,20135,Jason Cox,M,9th,Bailey High School,65,90
20136,20136,Roger Tucker,M,12th,Bailey High School,71,84
20137,20137,Mrs. Carla Humphrey,F,11th,Bailey High School,75,68
20138,20138,Sarah Robinson,F,9th,Bailey High School,65,94
20139,20139,Rebecca Jordan,F,12th,Bailey High School,99,94
20140,20140,Diana Chase,F,11th,Bailey High School,92,76
20141,20141,William Burch MD,M,12th,Bailey High School,91,91
20142,20142,Heidi Martin,F,9th,Bailey High School,71,74
20143,20143,Janet Chan,F,9th,Bailey High School,96,70
20144,20144,Jennifer Garcia,F,11th,Bailey High School,93,87
20145,20145,Kara Diaz,F,11th,Bailey High School,88,80
20146,20146,Jeffrey Robbins,M,9th,Bailey High School,94,69
20147,20147,Theresa Nichols,F,9th,Bailey High School,83,63
20148,20148,Matthew Ray,M,12th,Bailey High School,85,69
20149,20149,Elizabeth Sanders,F,12th,Bailey High School,68,87
20150,20150,Veronica Johnson,F,10th,Bailey High School,75,70
20151,20151,Devon White,M,10th,Bailey High School,77,76
20152,20152,Helen Moore,F,10th,Bailey High School,71,88
20153,20153,James Lee,M,11th,Bailey High School,94,99
20154,20154,Michelle Hester,F,11th,Bailey High School,91,60
20155,20155,Amy Hansen,F,9th,Bailey High School,74,92
20156,20156,Brent Hodges,M,11th,Bailey High School,86,87
20157,20157,Melissa Bond,F,10th,Bailey High School,66,81
20158,20158,Diana Shepard,F,11th,Bailey High School,84,64
20159,20159,Jacqueline Garcia,F,11th,Bailey High School,90,72
20160,20160,Joshua Brown,M,9th,Bailey High School,96,70
20161,20161,Willie Turner,M,12th,Bailey High School,74,62
20162,20162,Madison Powell,F,12th,Bailey High School,67,61
20163,20163,Jessica Jackson,F,11th,Bailey High School,76,91
20164,20164,Kent Sherman,M,9th,Bailey High School,72,91
20165,20165,Stephen Dunlap,M,11th,Bailey High School,74,89
20166,20166,Eddie Alvarez,M,9th,Bailey High School,74,60
20167,20167,Joshua Vaughn,M,10th,Bailey High School,76,76
20168,20168,Yvonne Robinson PhD,F,9th,Bailey High School,85,74
20169,20169,Jennifer Ramos,F,9th,Bailey High School,91,68
20170,20170,Melissa Lutz,F,12th,Bailey High School,84,58
20171,20171,Tracy Morrison,M,9th,Bailey High School,66,66
20172,20172,Crystal Johnson,F,9th,Bailey High School,73,75
20173,20173,April Trujillo,F,9th,Bailey High School,64,74
20174,20174,Tyler Lawrence,M,10th,Bailey High School,70,74
20175,20175,Melissa Johnson,F,10th,Bailey High School,99,85
20176,20176,Lisa Sanchez,F,9th,Bailey High School,74,67
20177,20177,Alexander Dickerson,M,11th,Bailey High School,74,66
20178,20178,Chris Green,M,12th,Bailey High School,69,74
20179,20179,Diana Lane,F,12th,Bailey High School,63,69
20180,20180,Jon Valdez,M,11th,Bailey High School,75,96
20181,20181,Aaron Cruz,M,10th,Bailey High School,70,95
20182,20182,Melissa Davis,F,10th,Bailey High School,71,95
20183,20183,Deborah Nelson,F,9th,Bailey High School,76,84
20184,20184,David Hutchinson,M,11th,Bailey High School,84,80
20185,20185,Kaitlin Price,F,12th,Bailey High School,88,81
20186,20186,Andre Simpson,M,10th,Bailey High School,87,78
20187,20187,Victoria Stout,F,11th,Bailey High School,74,74
20188,20188,Kevin Goodwin,M,9th,Bailey High School,79,85
20189,20189,Aaron Quinn,M,10th,Bailey High School,63,80
20190,20190,Christine Miller,F,12th,Bailey High School,97,83
20191,20191,Abigail Perez,F,9th,Bailey High School,99,82
20192,20192,Brian Smith,M,11th,Bailey High School,89,59
20193,20193,Alicia Wright,F,11th,Bailey High School,84,55
20194,20194,Annette Washington,F,11th,Bailey High School,76,82
20195,20195,Brian Howe,M,12th,Bailey High School,80,61
20196,20196,Donna Rose,F,9th,Bailey High School,98,63
20197,20197,Andrew Winters,M,9th,Bailey High School,89,86
20198,20198,Christine Anderson,F,12th,Bailey High School,83,86
20199,20199,Zachary Daniel,M,10th,Bailey High School,74,76
20200,20200,Jessica Hart,F,9th,Bailey High School,74,97
20201,20201,Chris Mcmillan,M,10th,Bailey High School,77,75
20202,20202,Daniel Pitts,M,10th,Bailey High School,74,71
20203,20203,Erin Hickman,F,10th,Bailey High School,64,73
20204,20204,Donald Malone,M,10th,Bailey High School,94,90
20205,20205,Eric Spencer,M,10th,Bailey High School,82,85
20206,20206,Patricia Russell,F,11th,Bailey High School,75,73
20207,20207,Lauren Kline,F,9th,Bailey High School,83,92
20208,20208,Gregory Allison,M,9th,Bailey High School,98,74
20209,20209,Laura Henry,F,11th,Bailey High School,71,95
20210,20210,Samantha Moody,F,12th,Bailey High School,70,56
20211,20211,Sarah Kim,F,10th,Bailey High School,72,70
20212,20212,Jose Parker,M,10th,Bailey High School,72,57
20213,20213,Michael Smith,M,12th,Bailey High School,98,72
20214,20214,Jerry Potter,M,11th,Bailey High School,65,67
20215,20215,Evan Lucas,M,12th,Bailey High School,73,82
20216,20216,Thomas Johnson,M,9th,Bailey High School,96,90
20217,20217,Angela Small,F,11th,Bailey High School,93,78
20218,20218,Alexandra Wilson,F,12th,Bailey High School,64,55
20219,20219,Mathew Wiley,M,12th,Bailey High School,94,66
20220,20220,Vanessa Stevenson,F,9th,Bailey High School,70,72
20221,20221,Kathleen Beltran,F,9th,Bailey High School,93,89
20222,20222,Melissa Gonzalez,F,10th,Bailey High School,75,57
20223,20223,Martha Mcdonald DVM,F,9th,Bailey High School,85,75
20224,20224,Kevin Johnson,M,9th,Bailey High School,75,90
20225,20225,Dr. Mary Schwartz,F,9th,Bailey High School,80,87
20226,20226,Anthony Meadows,M,9th,Bailey High School,75,88
20227,20227,Kari Gomez,F,12th,Bailey High School,83,95
20228,20228,Michael Miller,M,10th,Bailey High School,88,90
20229,20229,William Davis,M,10th,Bailey High School,98,74
20230,20230,Melissa Davis,F,11th,Bailey High School,75,65
20231,20231,Jose Schroeder,M,12th,Bailey High School,69,73
20232,20232,Ernest Powell,M,9th,Bailey High School,98,78
20233,20233,Jorge Kennedy,M,11th,Bailey High School,92,81
20234,20234,Misty Simmons,F,10th,Bailey High School,71,89
20235,20235,Bianca Park,F,11th,Bailey High School,89,61
20236,20236,Taylor Green DDS,F,10th,Bailey High School,70,72
20237,20237,Kevin Harris,M,10th,Bailey High School,90,64
20238,20238,Sophia Massey,F,11th,Bailey High School,87,71
20239,20239,David Ferguson,M,9th,Bailey High School,88,76
20240,20240,Brenda Morse,F,10th,Bailey High School,90,76
20241,20241,Jason Hernandez,M,11th,Bailey High School,79,97
20242,20242,Charles Lang,M,11th,Bailey High School,84,91
20243,20243,Mariah Holt,F,9th,Bailey High School,98,69
20244,20244,Brent Hall,M,11th,Bailey High School,90,58
20245,20245,Russell Peters,M,11th,Bailey High School,78,82
20246,20246,Nancy Martin,F,9th,Bailey High School,78,64
20247,20247,Stacey Thompson,F,9th,Bailey High School,88,75
20248,20248,Andrew Ryan,M,9th,Bailey High School,81,78
20249,20249,Scott Anderson,M,10th,Bailey High School,73,80
20250,20250,Allen Zamora,M,11th,Bailey High School,74,81
20251,20251,Lauren Miller,F,12th,Bailey High School,94,55
20252,20252,Mallory Chen,F,9th,Bailey High School,79,87
20253,20253,Christopher Simmons PhD,M,10th,Bailey High School,74,90
20254,20254,Erika Burch,F,9th,Bailey High School,69,87
20255,20255,Chad Bullock,M,11th,Bailey High School,93,76
20256,20256,Robert Morrow,M,9th,Bailey High School,69,78
20257,20257,Steven Henderson,M,11th,Bailey High School,66,94
20258,20258,Jimmy Stevens,M,12th,Bailey High School,83,77
20259,20259,Austin Chavez,M,9th,Bailey High School,84,77
20260,20260,Thomas Wiggins,M,11th,Bailey High School,77,55
20261,20261,Ruth Walker,F,11th,Bailey High School,76,62
20262,20262,Christopher Smith,M,10th,Bailey High School,89,76
20263,20263,Justin Wilson,M,9th,Bailey High School,74,96
20264,20264,Lisa Murray,F,9th,Bailey High School,78,89
20265,20265,Jeremy Watts,M,9th,Bailey High School,97,86
20266,20266,Carol Diaz,F,11th,Bailey High School,84,60
20267,20267,Justin Chen,M,9th,Bailey High School,69,81
20268,20268,Jeffrey Shannon,M,11th,Bailey High School,75,96
20269,20269,David Martinez,M,10th,Bailey High School,90,71
20270,20270,Kaitlyn Hansen,F,11th,Bailey High School,95,78
20271,20271,Crystal Peters,F,10th,Bailey High School,79,84
20272,20272,Julie Hernandez,F,10th,Bailey High School,70,59
20273,20273,Renee Buckley,F,9th,Bailey High School,91,96
20274,20274,Matthew Nelson,M,12th,Bailey High School,97,90
20275,20275,Shannon Price,M,9th,Bailey High School,89,70
20276,20276,Douglas Wilson,M,10th,Bailey High School,76,56
20277,20277,John Johnson,M,12th,Bailey High School,76,84
20278,20278,Matthew Martin,M,12th,Bailey High School,89,80
20279,20279,Sarah Velazquez,F,12th,Bailey High School,79,86
20280,20280,Lisa Mccall,F,11th,Bailey High School,87,80
20281,20281,Ronald Gibbs,M,10th,Bailey High School,69,64
20282,20282,Louis Cannon,M,10th,Bailey High School,66,99
20283,20283,Valerie Curtis,F,12th,Bailey High School,79,70
20284,20284,Rebekah Pearson,F,12th,Bailey High School,97,69
20285,20285,Tiffany Livingston,F,10th,Bailey High School,83,57
20286,20286,Barbara Whitehead,F,9th,Bailey High School,83,58
20287,20287,Gary Phillips,M,12th,Bailey High School,65,96
20288,20288,Jacob Kelley,M,11th,Bailey High School,84,73
20289,20289,Jackie Kirk,F,9th,Bailey High School,98,66
20290,20290,Joshua Alexander,M,10th,Bailey High School,63,76
20291,20291,Jerome Russell,M,12th,Bailey High School,87,62
20292,20292,Angela Cain,F,11th,Bailey High School,76,65
20293,20293,Rebecca Johnson,F,10th,Bailey High School,77,63
20294,20294,Anne Schmidt,F,10th,Bailey High School,78,91
20295,20295,Rhonda Peterson MD,F,11th,Bailey High School,98,70
20296,20296,Angel Mayer,M,9th,Bailey High School,83,78
20297,20297,Stephanie Weber,F,11th,Bailey High School,77,85
20298,20298,Deborah Anderson,F,9th,Bailey High School,98,94
20299,20299,Makayla Harris,F,10th,Bailey High School,77,99
20300,20300,Jacqueline West DDS,F,9th,Bailey High School,94,92
20301,20301,James Levy,M,10th,Bailey High School,83,63
20302,20302,Anna Marshall,F,11th,Bailey High School,63,72
20303,20303,Patrick Turner,M,11th,Bailey High School,93,59
20304,20304,Tami Chambers,F,11th,Bailey High School,70,98
20305,20305,Brandon Moore,M,11th,Bailey High School,84,59
20306,20306,David Sloan,M,11th,Bailey High School,63,78
20307,20307,Anita Zuniga,F,9th,Bailey High School,87,67
20308,20308,Leonard Gonzales,M,11th,Bailey High School,75,68
20309,20309,Anne Lee DDS,F,11th,Bailey High School,84,83
20310,20310,David Chapman,M,9th,Bailey High School,66,97
20311,20311,Christopher Khan,M,10th,Bailey High School,79,87
20312,20312,Kimberly Mills,F,10th,Bailey High School,97,80
20313,20313,Chad Edwards,M,12th,Bailey High School,67,64
20314,20314,Virginia Anderson,F,11th,Bailey High School,84,57
20315,20315,Beverly Bauer,F,9th,Bailey High School,72,77
20316,20316,Ruben Shea,M,11th,Bailey High School,95,98
20317,20317,Jessica Nguyen,F,9th,Bailey High School,83,91
20318,20318,Melinda Bond,F,12th,Bailey High School,72,96
20319,20319,Spencer Evans,M,11th,Bailey High School,79,91
20320,20320,Isaac Koch,M,10th,Bailey High School,77,90
20321,20321,Brent Carter,M,12th,Bailey High School,98,74
20322,20322,Erica Miller,F,12th,Bailey High School,85,65
20323,20323,Kristen Powell,F,12th,Bailey High School,79,96
20324,20324,Jackie Ortiz,F,10th,Bailey High School,75,67
20325,20325,Michael Reed,M,11th,Bailey High School,91,65
20326,20326,Amy Shah,F,11th,Bailey High School,84,63
20327,20327,Melissa Lewis,F,9th,Bailey High School,73,55
20328,20328,Todd Guzman,M,10th,Bailey High School,88,62
20329,20329,Daniel Evans,M,12th,Bailey High School,74,67
20330,20330,Amanda Schaefer,F,9th,Bailey High School,90,66
20331,20331,Steven Watson,M,11th,Bailey High School,63,78
20332,20332,Gregory Foster,M,12th,Bailey High School,70,66
20333,20333,Brandy Lynch,F,11th,Bailey High School,86,85
20334,20334,Steven Webb,M,10th,Bailey High School,71,65
20335,20335,Jacqueline Snow MD,F,9th,Bailey High School,81,57
20336,20336,Jason Payne,M,12th,Bailey High School,76,61
20337,20337,Hannah Parker,F,10th,Bailey High School,78,98
20338,20338,Karen Petty,F,11th,Bailey High School,97,60
20339,20339,Karen Shaw,F,10th,Bailey High School,78,94
20340,20340,Arthur Young,M,10th,Bailey High School,66,72
20341,20341,Marcus Rush,M,9th,Bailey High School,95,76
20342,20342,Angela Stewart,F,9th,Bailey High School,66,88
20343,20343,Jorge Ho,M,9th,Bailey High School,74,81
20344,20344,Nancy Park,F,10th,Bailey High School,64,81
20345,20345,Dr. Jennifer Shea,F,9th,Bailey High School,97,57
20346,20346,Daniel Nelson,M,10th,Bailey High School,99,68
20347,20347,Sheryl Miller,F,10th,Bailey High School,93,99
20348,20348,Erica Davis,F,10th,Bailey High School,80,61
20349,20349,Christopher Cantu,M,9th,Bailey High School,64,94
20350,20350,Cynthia Dyer,F,11th,Bailey High School,69,55
20351,20351,Jonathan Hale,M,9th,Bailey High School,90,76
20352,20352,Diana Russell,F,10th,Bailey High School,69,75
20353,20353,Erin Bowers,F,9th,Bailey High School,94,81
20354,20354,Brian Mccoy,M,10th,Bailey High School,98,70
20355,20355,Anthony Hernandez,M,9th,Bailey High School,85,69
20356,20356,Brendan Mendez,M,11th,Bailey High School,97,58
20357,20357,Brittany Adams,F,11th,Bailey High School,80,75
20358,20358,Kyle David,M,10th,Bailey High School,74,79
20359,20359,Ethan Sampson,M,12th,Bailey High School,76,68
20360,20360,Eduardo Santiago,M,9th,Bailey High School,95,95
